"subject","activity","[mean of] tBodyAcc-mean()-X","[mean of] tBodyAcc-mean()-Y","[mean of] tBodyAcc-mean()-Z","[mean of] tBodyAcc-std()-X","[mean of] tBodyAcc-std()-Y","[mean of] tBodyAcc-std()-Z","[mean of] tGravityAcc-mean()-X","[mean of] tGravityAcc-mean()-Y","[mean of] tGravityAcc-mean()-Z","[mean of] tGravityAcc-std()-X","[mean of] tGravityAcc-std()-Y","[mean of] tGravityAcc-std()-Z","[mean of] tBodyAccJerk-mean()-X","[mean of] tBodyAccJerk-mean()-Y","[mean of] tBodyAccJerk-mean()-Z","[mean of] tBodyAccJerk-std()-X","[mean of] tBodyAccJerk-std()-Y","[mean of] tBodyAccJerk-std()-Z","[mean of] tBodyGyro-mean()-X","[mean of] tBodyGyro-mean()-Y","[mean of] tBodyGyro-mean()-Z","[mean of] tBodyGyro-std()-X","[mean of] tBodyGyro-std()-Y","[mean of] tBodyGyro-std()-Z","[mean of] tBodyGyroJerk-mean()-X","[mean of] tBodyGyroJerk-mean()-Y","[mean of] tBodyGyroJerk-mean()-Z","[mean of] tBodyGyroJerk-std()-X","[mean of] tBodyGyroJerk-std()-Y","[mean of] tBodyGyroJerk-std()-Z","[mean of] tBodyAccMag-mean()","[mean of] tBodyAccMag-std()","[mean of] tGravityAccMag-mean()","[mean of] tGravityAccMag-std()","[mean of] tBodyAccJerkMag-mean()","[mean of] tBodyAccJerkMag-std()","[mean of] tBodyGyroMag-mean()","[mean of] tBodyGyroMag-std()","[mean of] tBodyGyroJerkMag-mean()","[mean of] tBodyGyroJerkMag-std()","[mean of] fBodyAcc-mean()-X","[mean of] fBodyAcc-mean()-Y","[mean of] fBodyAcc-mean()-Z","[mean of] fBodyAcc-std()-X","[mean of] fBodyAcc-std()-Y","[mean of] fBodyAcc-std()-Z","[mean of] fBodyAcc-meanFreq()-X","[mean of] fBodyAcc-meanFreq()-Y","[mean of] fBodyAcc-meanFreq()-Z","[mean of] fBodyAccJerk-mean()-X","[mean of] fBodyAccJerk-mean()-Y","[mean of] fBodyAccJerk-mean()-Z","[mean of] fBodyAccJerk-std()-X","[mean of] fBodyAccJerk-std()-Y","[mean of] fBodyAccJerk-std()-Z","[mean of] fBodyAccJerk-meanFreq()-X","[mean of] fBodyAccJerk-meanFreq()-Y","[mean of] fBodyAccJerk-meanFreq()-Z","[mean of] fBodyGyro-mean()-X","[mean of] fBodyGyro-mean()-Y","[mean of] fBodyGyro-mean()-Z","[mean of] fBodyGyro-std()-X","[mean of] fBodyGyro-std()-Y","[mean of] fBodyGyro-std()-Z","[mean of] fBodyGyro-meanFreq()-X","[mean of] fBodyGyro-meanFreq()-Y","[mean of] fBodyGyro-meanFreq()-Z","[mean of] fBodyAccMag-mean()","[mean of] fBodyAccMag-std()","[mean of] fBodyAccMag-meanFreq()","[mean of] fBodyBodyAccJerkMag-mean()","[mean of] fBodyBodyAccJerkMag-std()","[mean of] fBodyBodyAccJerkMag-meanFreq()","[mean of] fBodyBodyGyroMag-mean()","[mean of] fBodyBodyGyroMag-std()","[mean of] fBodyBodyGyroMag-meanFreq()","[mean of] fBodyBodyGyroJerkMag-mean()","[mean of] fBodyBodyGyroJerkMag-std()","[mean of] fBodyBodyGyroJerkMag-meanFreq()"
"108","6","WALKING",0.27408782130934,-0.0168989861601077,-0.106011375563704,-0.662610992042742,-0.663658800199346,-0.724095386778896,0.444468681070347,-0.159156728962685,0.247393066357929,-0.962363961245055,-0.970417551471663,-0.95700447250387,0.0823651960015888,0.0079863310533888,-0.00821441812912044,-0.637072206352558,-0.661760964530224,-0.783470129835526,-0.0398562181229739,-0.0740908078182368,0.10431272249923,-0.80771779184834,-0.742410292064199,-0.679801241720072,-0.0922423945526101,-0.0393542036949368,-0.0542753122720459,-0.782166138279584,-0.822781139075292,-0.767280682113648,-0.647684071043344,-0.674683579019995,-0.647684071043344,-0.674683579019995,-0.679078134682104,-0.627194439398362,-0.687475063930126,-0.753892043372463,-0.803234295012685,-0.820101751458978,-0.642440306995967,-0.647858510355728,-0.730889243585741,-0.671208502309769,-0.694306802476823,-0.742756457277262,-0.228209051268524,0.120980707597007,0.187953158425084,-0.654524377674358,-0.676082904731646,-0.765453355299708,-0.651472962339598,-0.669434406196508,-0.800210927652219,-0.0565174211191578,-0.111479801221341,-0.00643083788816864,-0.755500558359778,-0.758458851150671,-0.671860073493636,-0.824683829896156,-0.736291305442638,-0.71209810691499,0.0305506110147295,-0.0914624145448916,-0.0687506483819573,-0.658050379622037,-0.735566318309073,0.120869914686969,-0.631138475485973,-0.62438199507024,0.136143580746233,-0.770680037681674,-0.78557659809963,0.0697162667493056,-0.822614452583634,-0.829527369107972,0.150515687846173
"109","7","LAYING",0.277565447884615,-0.0169655291019231,-0.111214811,-0.984477749423077,-0.925573478461538,-0.956669166346154,0.944198804230769,-0.239154967115385,-0.0889437640107692,-0.989564019807692,-0.968197801346154,-0.968771530576923,0.0770060416923077,0.00837752671769231,-0.00139768760521154,-0.976586441923077,-0.957962593269231,-0.980848294807692,-0.02789285475,-0.0764678265826923,0.0845232905192308,-0.898905487115385,-0.960260207115385,-0.955574119038462,-0.100186441538462,-0.0393711676192308,-0.0505914606538462,-0.960810143846154,-0.978767523076923,-0.97796406,-0.955965043076923,-0.954191149038462,-0.955965043076923,-0.954191149038462,-0.974312853076923,-0.967936475,-0.911817674038462,-0.8822178075,-0.975361908076923,-0.970376005192308,-0.980762363461538,-0.937341387692308,-0.9674854675,-0.986313124423077,-0.924137227307692,-0.95394442,0.034742357825,-0.0582904054346154,0.0934114024653846,-0.976999900384615,-0.958334368846154,-0.977394201153846,-0.978350463269231,-0.960717367115385,-0.983025971153846,0.214065138197308,-0.129483729826923,0.0491334638884615,-0.903743130769231,-0.965221423461538,-0.958738166153846,-0.899341318653846,-0.958181061153846,-0.958712873269231,-0.302531360038462,-0.134921714346731,-0.128665827295942,-0.958745626346154,-0.958208120769231,0.0746546571153846,-0.966701675961538,-0.96868033,0.197292070334615,-0.923389315961539,-0.879964863076923,-0.208827825230769,-0.972076152307692,-0.97009335,0.0385990296923077
"110","7","SITTING",0.268075346875,-0.0273033212416667,-0.103316713625,-0.4269740025,-0.240188207745833,-0.4927393724375,0.941699217083333,-0.254600808125,-0.0572696623875,-0.959955219375,-0.94268352875,-0.912651318333333,0.0760115906583333,-0.00777293219375,0.00506028673125,-0.480579647291667,-0.409224118645833,-0.772829969583333,-0.0853265577354167,-0.0317616709770833,0.0791994668166667,-0.597776414104167,-0.5717612575,-0.464023752708333,-0.04793715803125,-0.0431488231083333,-0.0650762141104167,-0.612388040625,-0.7893090475,-0.67038315875,-0.349789668125,-0.398964502708333,-0.349789668125,-0.398964502708333,-0.534332220416667,-0.435925766458333,-0.417565558541667,-0.577740936902083,-0.722026857083333,-0.738557272916667,-0.457125966666667,-0.29206428955625,-0.627964956041667,-0.416407372916667,-0.264073189633333,-0.466672088333333,-0.318189591770833,-0.107862037635417,-0.258547177558333,-0.502722074166667,-0.429154615625,-0.748231926041667,-0.50452572375,-0.42873348475,-0.796413108333333,-0.1985829965625,-0.3345561644375,-0.2978812370625,-0.50791672125,-0.647359737708333,-0.50738966625,-0.627852772395833,-0.535936518125,-0.503484016458333,-0.141717839583333,-0.319462364125,-0.193953459583333,-0.409344834166667,-0.487816664583333,0.00849858926041667,-0.429870032291667,-0.447898128125,0.0702668244145833,-0.633698535208333,-0.614226023666667,-0.108034497679167,-0.743411088958333,-0.750843656875,0.0613342257402083
"111","7","STANDING",0.27819037509434,-0.018344156645283,-0.108054987339623,-0.0243714992830189,0.0717870623018868,-0.433149628301887,0.947906898490566,-0.199837866603774,-0.0650066368754717,-0.96045765,-0.94355565245283,-0.935987279622641,0.0511182596660377,-0.00522543045660377,0.00155964487358491,-0.0741478177358491,-0.0236596662075472,-0.547059731320755,-0.0956036319660377,-0.0480029769811321,0.085295448954717,-0.381067925992453,-0.492963692830189,-0.337050608811321,-0.0334259461811321,-0.0499937833773585,-0.0598292863490566,-0.342279609981132,-0.574329973018868,-0.419907846283019,-0.0277885671301887,0.00794616700566038,-0.0277885671301887,0.00794616700566038,-0.176010071566038,-0.0333502264716981,-0.223643375313208,-0.346707947723396,-0.495035563584906,-0.519317949056604,-0.0443066451754717,0.0840186291132076,-0.436770221886792,-0.0178806555283019,-0.00573629036037736,-0.479778318490566,-0.351526078509434,0.0289912744584906,0.149325384007547,-0.0908948717169811,-0.0723175553433962,-0.50208156,-0.14126767615283,-0.0381755278584906,-0.591298397735849,-0.256140246962264,-0.393767347603774,-0.140433116673585,-0.224711437696226,-0.464569347735849,-0.254244313188679,-0.43297738645283,-0.518530610754717,-0.433622130188679,-0.100657936783019,0.00902529073584906,-0.0297564871773585,0.0449262100377359,-0.17238928249434,0.0423027313935849,-0.0220700386830189,-0.0558040347339623,0.0500722102339623,-0.393441615633962,-0.431045629113208,0.0414778057396226,-0.521297770150943,-0.553783841132075,0.0947846251509434
"112","7","WALKING",0.274489959592107,-0.0173470619516807,-0.104485823485965,-0.757018032010689,-0.69260387040356,-0.773041356587873,0.410172471629383,0.269749849494039,0.132780477043454,-0.97036276381105,-0.966611151238756,-0.948620805974647,0.0687250536653829,0.0148626240886535,-0.00297528570486206,-0.723066613039904,-0.720116911977805,-0.841484806664544,-0.0334530566265339,-0.0749669373305022,0.100152894367688,-0.849494957023985,-0.772519128931662,-0.822072993053305,-0.0917611115265485,-0.0421355368031033,-0.0550962702930885,-0.796348468056562,-0.806513368614599,-0.853453344845238,-0.720219146663411,-0.745985386540215,-0.720219146663411,-0.745985386540215,-0.744513326369162,-0.715609947507652,-0.768453980636175,-0.774349063519429,-0.816973745942662,-0.800009782871147,-0.744737876950929,-0.699118355881787,-0.799017695182641,-0.762873192756941,-0.709766461090164,-0.776868213508237,-0.171651154824409,0.0627507393416303,0.0734467924225509,-0.74582908170316,-0.741553817215698,-0.83614576006937,-0.724557039748494,-0.715768260360126,-0.84545621269079,0.0441432849106998,-0.0882182785950852,-0.0434688476932776,-0.800497455049367,-0.774310795810919,-0.805102715463774,-0.865596643851379,-0.774481374546304,-0.844681499840078,-0.0306044992349033,-0.0285872121807142,0.00336411837763542,-0.72679491323947,-0.798400103959694,0.132424415508901,-0.715816137863192,-0.715784782899021,0.205851321909955,-0.780687930922703,-0.810510499116805,0.0730262505093826,-0.804318424503209,-0.808402864840532,0.0925321165124729
"113","8","LAYING",0.264103904759259,-0.0273533563761111,-0.122052691481481,-0.220250940759259,0.105140623918519,-0.22134550837037,0.86720306,-0.329355124259259,-0.166545005768333,-0.94809042037037,-0.917664621481481,-0.914808074259259,0.0820250991203704,0.0132883455537037,-0.0371265282055556,-0.367694364037037,-0.267098244211111,-0.59562782,-0.151008668357407,0.00724354439074074,0.102714128427778,-0.491198324,-0.389745272777778,-0.223888396648148,-0.0593224909425926,-0.0553633887259259,-0.0390265567962963,-0.567697814074074,-0.633002672407407,-0.490564796111111,-0.0643436512333333,-0.243558135037037,-0.0643436512333333,-0.243558135037037,-0.36712358532963,-0.347862143859259,-0.207247811931481,-0.372984979518519,-0.581049641666667,-0.623015878518518,-0.28197140562963,-0.0318173157407407,-0.362073194314815,-0.199608877907407,0.100422629094444,-0.214305967364259,-0.438377786944444,-0.190903560944444,-0.16773557322037,-0.388655752196296,-0.315373042381482,-0.559686524144444,-0.403249221224315,-0.263776921611111,-0.630743211666667,-0.315453845407407,-0.554106532407407,-0.432875994240741,-0.420354350314815,-0.453347248518519,-0.228813355888889,-0.517047061592593,-0.364475981666667,-0.297708831111111,-0.212791728314815,-0.252115479907407,-0.18530919997037,-0.258326806185185,-0.35489445687037,-0.090308798912963,-0.319506693331481,-0.391680232625926,-0.00802230610185185,-0.438005343037037,-0.439065251611111,-0.0725920821185185,-0.607749732037037,-0.672404899259259,0.148067250516667
"114","8","SITTING",0.279739379565217,-0.0175126198676087,-0.113249638369565,-0.183550395871739,0.0648471546347826,-0.214306347384783,0.927035682608696,-0.25245906826087,-0.0865858527586957,-0.951849197608696,-0.929940751956522,-0.908483633913043,0.0623102511209783,-0.0133733146086957,0.019526124673913,-0.139200118217391,-0.0921029116956522,-0.390437773347826,-0.0757936011434783,-0.0495709641591304,0.121418443033043,-0.35079392776087,-0.25490623123913,-0.353315925869565,-0.0800658116326087,-0.0732681848826087,-0.0819391365434783,-0.362890138543478,-0.366326849021739,-0.35964209,-0.0756641068043478,-0.113706621771739,-0.0756641068043478,-0.113706621771739,-0.164940483104348,-0.0814925119232609,-0.114987109871739,-0.224967724891304,-0.347944968608696,-0.349946050184783,-0.183591457241304,0.0200308263695652,-0.224247129702174,-0.1851869375,0.0187660036869565,-0.276017017647391,-0.339045946434783,-0.0437244293593478,0.0834771269347826,-0.190756424852174,-0.163111239652174,-0.351213198073913,-0.162629111393478,-0.075382395126087,-0.42847103,-0.288487711804348,-0.501364071956522,-0.271249510708696,-0.227170569384783,-0.222948725763043,-0.241478623282609,-0.393842865304348,-0.282927824002174,-0.456984956086956,-0.160595153128261,-0.00829595365,0.0640032746956522,-0.0529858048891304,-0.2895428865,0.0935349202673913,-0.0891851297978261,-0.0800604376502174,0.0171698225869565,-0.235794656065217,-0.360385471304348,0.186167058307391,-0.351469163106522,-0.396174570576087,0.20348296281087
"115","8","STANDING",0.287330563333333,-0.0161717939222222,-0.105647981907407,-0.560901876740741,-0.319690030300926,-0.492312498185185,0.51344361037037,0.176197983703704,-0.00098472511111111,-0.976751257592593,-0.973928203518518,-0.950735184074074,0.098039414057963,-0.00304628859074074,-0.0266981240424074,-0.510960220072222,-0.357438802,-0.603992717962963,-0.0461980279701481,-0.0612947915,0.0954917979888889,-0.639997216296296,-0.541688932555556,-0.594435611296296,-0.0878877261833333,-0.024575777812963,-0.0591672961259259,-0.56469700812963,-0.579034061407407,-0.600482427018519,-0.45174781787037,-0.518983047240741,-0.45174781787037,-0.518983047240741,-0.464607159555556,-0.451932826322222,-0.502960295796296,-0.552733775740741,-0.568948339444444,-0.566633032851852,-0.560221294259259,-0.336708409618519,-0.507119521796296,-0.562047529962963,-0.354857748481481,-0.525311836222222,-0.199233557816667,0.133470060844444,0.180890023562963,-0.55269267702963,-0.4102364715,-0.583234098648148,-0.512245722407407,-0.343558751698148,-0.623459380555555,-0.0947210897833333,-0.234368112812963,-0.131842422877963,-0.534793844092593,-0.51145555662963,-0.554070849259259,-0.674713328148148,-0.566131808148148,-0.647023222222222,-0.0104388815037037,0.0833250174074074,0.170316032816667,-0.492509630185185,-0.609931878703704,0.261041501242593,-0.458058876296296,-0.448603727631481,0.144267656753704,-0.542313658166667,-0.644159253518519,0.264123060953704,-0.575707233537037,-0.58580090837037,0.164444174237037
"116","8","WALKING",0.277500489846224,-0.0131944051205802,-0.110166826548379,-0.954389970665918,-0.886228251536487,-0.936417118717052,0.836005757499643,0.00761495634563543,0.111054408963082,-0.987031856047105,-0.97216762676758,-0.97244513188543,0.0751409011275407,0.00700171815483089,-0.000680248568970635,-0.966831673798139,-0.93762171885324,-0.975280777192359,-0.0303322757393127,-0.0729499431894131,0.0832974486319601,-0.946243923688846,-0.952876015252282,-0.92517020804328,-0.0986350911701166,-0.0391084674188775,-0.0562038042017419,-0.964817262233989,-0.979668999640297,-0.95785714584617,-0.924344450920785,-0.932534994178969,-0.924344450920785,-0.932534994178969,-0.959619857560886,-0.960178706094619,-0.922980674008522,-0.932980327832602,-0.972366757106957,-0.973387291571727,-0.959381211649462,-0.906549881370935,-0.954824327087523,-0.952750588678505,-0.883498228484319,-0.931465873802284,-0.0312752222625036,-0.0172383018521591,0.0652408191811778,-0.967349227888497,-0.941522138741816,-0.972081868929539,-0.969399657114802,-0.937823440193268,-0.977108724255367,0.194978739698857,-0.101535604307456,0.0407110908118521,-0.943284677567127,-0.962912303588468,-0.927463454518649,-0.947811447578626,-0.948015128754725,-0.931384289580302,-0.11537225491851,-0.229323642796192,-0.0936879161347413,-0.942238012305395,-0.937567771529204,0.0778905250013532,-0.95805000494152,-0.962190022581123,0.348638840832638,-0.947367014825364,-0.935408959530559,-0.124301452156502,-0.973994552465946,-0.974229645465697,0.112369705966778
"117","9","LAYING",0.2794246162,-0.0211051246138,-0.1134478668,-0.6696907876,-0.58748511828,-0.7080839152,0.899663198,-0.11999752608,0.3164369734,-0.9775968982,-0.9586647876,-0.9540415966,0.088334471988,-0.006423385864,0.00154377806098,-0.788935077,-0.7124696042,-0.874540288,-0.002221928192,-0.086133001796,0.09553694076,-0.6750098268,-0.754186265,-0.7261529816,-0.1257518238676,-0.03568469117,-0.0632127418142,-0.7589587962,-0.915470812,-0.8308650612,-0.6305764224,-0.6716879982,-0.6305764224,-0.6716879982,-0.7833531136,-0.7710371572,-0.6236703302,-0.6949812452,-0.8558133374,-0.8659915412,-0.7110683274,-0.621037165,-0.7738936114,-0.6555650746,-0.5971491742,-0.6973405214,-0.279418492798,-0.07280029986,-0.037167137148,-0.7980548288,-0.730622672,-0.8619689354,-0.7986074788,-0.7119446518,-0.885740214,-0.186495781124,-0.361307119638,-0.23689326634,-0.64326253696,-0.817069293,-0.7213047648,-0.6872365418,-0.7246561454,-0.753040264,-0.2180397071,-0.385584729658,-0.167800801922,-0.6879278172,-0.7137796572,-0.0447530451504,-0.765775319,-0.7793368152,0.103785993164,-0.759369174,-0.7074415666,-0.19361750818,-0.8699398368,-0.870323609,-0.058729017894
"118","9","SITTING",0.26636875932,-0.0208981330018,-0.10971857132,-0.39879827954,-0.166852687742,-0.281623267198,0.8778541716,-0.14635064838,0.0376577972,-0.959648765,-0.9395402342,-0.9368616998,0.066843000754,0.007080105787,0.0259847736748,-0.5159733454,-0.4335793654,-0.5994629872,0.015756318572,-0.08258874616,0.055279579782,-0.5039091146,-0.5180062504,-0.3440334881,-0.10929165904,-0.051707673302,-0.070433725716,-0.5658155106,-0.7069752976,-0.6266939196,-0.256697997574,-0.41397839348,-0.256697997574,-0.41397839348,-0.4811348132,-0.4995159674,-0.32502290332,-0.4779348387,-0.6417339788,-0.6928659992,-0.4631752566,-0.26309022356,-0.39593645817,-0.37588158452,-0.17293353562,-0.2780026313174,-0.410090994214,-0.125181392984,-0.087399209226,-0.5335051456,-0.4526720058,-0.5684185698,-0.5415375096,-0.4530074602,-0.6292242578,-0.232795038368,-0.37772585474,-0.41162251962,-0.44800023178,-0.5608254144,-0.39115184084,-0.526163533,-0.4997953922,-0.391558934866,-0.167635484686,-0.228662610736,-0.23194930628,-0.4060598034,-0.50999131872,0.01914098785,-0.4800372519,-0.5319208152,0.1802530990076,-0.521894172468,-0.54069517056,-0.0240217468,-0.6829780066,-0.7301466898,0.1542682308964
"119","9","STANDING",0.276933006191111,-0.0236686085155556,-0.11352235082,-0.335809531933333,-0.0412122278542222,-0.106150414888889,0.850109157555556,-0.0814272244666667,0.0466346602222222,-0.956205548666667,-0.952609785333333,-0.917852710888889,0.06459835774,0.0484257285822222,0.0110735554111111,-0.2958053788,-0.271041208273333,-0.382244818673333,0.00688864125777778,-0.096586563746,0.0510432372444444,-0.421509760666667,-0.289426670288889,-0.344863865408889,-0.111956080795556,-0.0358608862106667,-0.0558067954266667,-0.434709971333333,-0.435266754155556,-0.543465886,-0.166572464717778,-0.256963217222222,-0.166572464717778,-0.256963217222222,-0.274043021977778,-0.236364756488889,-0.203514730413333,-0.317551113302222,-0.427628555022222,-0.466002849133333,-0.281257404633333,-0.0923803131333333,-0.159636946066667,-0.360377709153333,-0.0761929264184444,-0.151007949044444,-0.306004540333333,-0.0520619314177778,-0.0319208398711111,-0.292769897095556,-0.28720428962,-0.319653165288889,-0.366103584355556,-0.307462407044444,-0.444447408388889,-0.145104384066667,-0.362483392902222,-0.342742900777778,-0.330071998111111,-0.276814373044444,-0.343790493884444,-0.455645137777778,-0.308513435177778,-0.405767758222222,-0.167531771013333,-0.137612097733333,-0.190352022504444,-0.206486455533333,-0.403637096802222,0.101173076712667,-0.2194239826,-0.266365673888889,0.104076330238444,-0.31439132248,-0.448230707202222,0.06459851036,-0.452460304844444,-0.525734414688889,0.148590727844444
"120","9","WALKING",0.277153749137886,-0.0172966274622318,-0.111191599526644,-0.872649053021978,-0.722526400219737,-0.777689232333072,0.563147702485174,0.120832902448282,0.275237904811015,-0.930353783528257,-0.85079492832374,-0.864239899366388,0.0775823389652717,0.0133985628584646,-0.0113989922230063,-0.934332904246904,-0.912686671276818,-0.955518994676871,-0.0122505118412611,-0.0748092130739927,0.110836783080604,-0.86133928530621,-0.876835019492412,-0.88320332479243,-0.101867886512036,-0.0385204189750262,-0.0525701315816266,-0.929087226858974,-0.961816705626635,-0.943845924814669,-0.730648321086866,-0.782990952737397,-0.730648321086866,-0.782990952737397,-0.931908201024769,-0.929237558236961,-0.805845824756672,-0.828477412412707,-0.950122008836124,-0.955408803031136,-0.892882395406419,-0.796311942144253,-0.855741543345107,-0.865828583391767,-0.707587671397872,-0.758561913756716,-0.231195135259323,-0.0637622235052154,-0.0160640004440624,-0.93540999147087,-0.91491429644427,-0.950015996039159,-0.939343425761818,-0.91650808203602,-0.959706869871795,0.0161964819480508,-0.21952043573158,-0.1092325149186,-0.863118416062707,-0.911462297671812,-0.888057183292779,-0.863206125297052,-0.860861735814582,-0.89285356345587,-0.157106978800292,-0.334113696198369,-0.0811443803695229,-0.836912821167713,-0.792294382668585,-0.00738978883767487,-0.926221374958573,-0.932581155158294,0.211626027292299,-0.886585111790075,-0.824763597320164,-0.245908075182214,-0.955932808856183,-0.957726463152363,0.0917567588199895
